SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.5600, 56, -0.26553628, 0.36884847, -0.88681376, -0.11922941, 0.31602186, 0.29252648, -21.80648994, 34.22975540, -126.30809784, 65.54821777, -17.13316345, -33.54726410, 0.81932616, -0.47636864, 0.27439672, 0.16273893, -0.00100346, -0.00369262, -0.00000186, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5700, 57, -0.26568893, 0.36581764, -0.88694835, -0.35120839, 0.20896867, 0.39414400, -22.62496376, 33.06050873, -125.89885712, 65.54365540, -17.13000107, -33.54412079, 0.81934875, -0.47635236, 0.27435589, 0.16274254, -0.00100354, -0.00338795, -0.00309137, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5800, 58, -0.26702601, 0.36575446, -0.88689488, -0.36782938, 0.13933001, 0.32251915, -21.98187637, 33.58666992, -126.19116974, 65.53910065, -17.12776184, -33.54140091, 0.81937081, -0.47633249, 0.27432299, 0.16274470, 0.00037154, -0.00342086, -0.00332137, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.5900, 59, -0.26915255, 0.36775690, -0.88584590, -0.42794409, -0.13153540, 0.17991146, -21.45571518, 34.05437088, -125.98654938, 65.53422546, -17.12859535, -33.53901672, 0.81939471, -0.47630101, 0.27431178, 0.16273531, 0.00263678, -0.00454334, -0.00160201, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.6000, 60, -0.26988149, 0.36890259, -0.88480240, -0.45521480, -0.18147814, 0.26653257, -22.24495697, 34.46360779, -126.24963379, 65.52405548, -17.19176292, -33.53874207, 0.81945622, -0.47605407, 0.27472222, 0.16245531, 0.00315753, -0.00552019, -0.00063104, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.6100, 61, -0.26924416, 0.36686337, -0.88910264, -0.38571966, -0.07652957, 0.40824655, -22.24495697, 34.46360779, -126.24963379, 65.51897430, -17.19122696, -33.53435516, 0.81948340, -0.47602975, 0.27469316, 0.16243869, 0.00161593, -0.00084029, -0.00242333, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.6200, 62, -0.27000320, 0.36823547, -0.88520652, -0.38651705, -0.00702015, 0.39350715, -22.30341911, 33.52820587, -125.86962891, 65.51396942, -17.19008827, -33.53037643, 0.81950951, -0.47600666, 0.27466187, 0.16242771, 0.00247095, -0.00477190, -0.00139446, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.6300, 63, -0.26966891, 0.36787620, -0.88390648, -0.22762591, 0.16859469, 0.39875197, -21.57263947, 33.61590195, -125.60654449, 65.51061249, -17.18720627, -33.52707672, 0.81952727, -0.47599855, 0.27462399, 0.16242592, 0.00214453, -0.00603355, -0.00186357, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.6400, 64, -0.26702476, 0.37072775, -0.88570285, -0.15665491, 0.20414554, 0.43411601, -21.36802101, 34.22975540, -126.33732605, 65.50789642, -17.18382263, -33.52357864, 0.81954253, -0.47599685, 0.27458274, 0.16242363, -0.00023601, -0.00438460, 0.00120373, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.6500, 65, -0.26766270, 0.37223318, -0.88774598, -0.04894617, 0.20544749, 0.38145193, -22.30341911, 32.73896408, -126.07424927, 65.49481964, -17.17837906, -33.51438141, 0.81960821, -0.47594044, 0.27448931, 0.16241519, 0.00057853, -0.00240919, 0.00268562, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.6600, 66, -0.26781541, 0.36896145, -0.88812643, -0.13635197, 0.04805808, 0.35903600, -22.30341911, 32.73896408, -126.07424927, 65.49246216, -17.17670441, -33.51103210, 0.81962228, -0.47593620, 0.27446076, 0.16240495, 0.00056818, -0.00180130, -0.00073365, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.6700, 67, -0.26857492, 0.36950028, -0.88742518, -0.01058388, 0.01477442, 0.35685968, -21.80648994, 32.79742813, -126.27886200, 65.49134064, -17.17526627, -33.50760651, 0.81963134, -0.47594035, 0.27443525, 0.16239002, 0.00138824, -0.00252629, -0.00031496, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.6800, 68, -0.26760286, 0.36824769, -0.88758993, -0.10006908, -0.00367593, 0.39145744, -22.01110840, 34.20052719, -125.78193665, 65.48920441, -17.17392540, -33.50374222, 0.81964535, -0.47593814, 0.27440715, 0.16237387, 0.00035386, -0.00229171, -0.00151213, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.6900, 69, -0.26760289, 0.36774662, -0.88696039, -0.30488020, -0.04616376, 0.29225585, -22.30341911, 34.43437576, -125.43115997, 65.48529816, -17.17347145, -33.50062943, 0.81966579, -0.47591880, 0.27438560, 0.16236316, 0.00033383, -0.00287458, -0.00209969, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.7000, 70, -0.26644790, 0.36929035, -0.88760000, -0.40192306, -0.12216020, 0.20830454, -22.04033852, 33.76205826, -125.95732117, 65.49006653, -17.18430328, -33.50367355, 0.81964487, -0.47591567, 0.27447808, 0.16232169, -0.00075711, -0.00229057, -0.00047043, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.7100, 71, -0.26748073, 0.36999652, -0.88595790, -0.50828254, -0.17547053, 0.13795997, -22.04033852, 33.76205826, -125.95732117, 65.48448181, -17.18573952, -33.50151062, 0.81967163, -0.47587699, 0.27447090, 0.16231273, 0.00016450, -0.00393757, 0.00012287, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.7200, 72, -0.26890898, 0.36945766, -0.88497186, -0.38302112, -0.13919678, 0.06914894, -22.42034531, 33.06050873, -125.75270081, 65.48036194, -17.18702698, -33.50018692, 0.81969094, -0.47584707, 0.27446821, 0.16230695, 0.00152948, -0.00485488, -0.00063598, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.7300, 73, -0.26851344, 0.37204757, -0.88590342, -0.25884783, -0.03346154, 0.03749395, -21.54340744, 33.87898254, -125.95732117, 65.47764587, -17.18735695, -33.49962616, 0.81970322, -0.47582814, 0.27446431, 0.16230786, 0.00130323, -0.00403399, 0.00197256, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.7400, 74, -0.26766264, 0.37147689, -0.88475549, -0.11498285, -0.06650428, 0.00059257, -22.12803268, 33.61590195, -125.75270081, 65.47644806, -17.18805313, -33.49932480, 0.81970876, -0.47581837, 0.27446604, 0.16230527, 0.00040192, -0.00513529, 0.00137633, 0.00000000, 0.00000000, 0.00000000, 0.00000000
